timeStamp,elapsed,label,responseCode,reponseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.61E+12,232,Employee List-1,200,OK,Users 1-57,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,227,0,0
1.61E+12,239,"Admin, General Information",200,OK,Users 1-58,text,TRUE,,39447,350,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-58,text,TRUE,,663,175,3,3,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,234,"Admin, General Information-1",200,OK,Users 1-58,text,TRUE,,38784,175,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,229,0,0
1.61E+12,240,"Attendance, Employee Record",200,OK,Users 1-58,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,4,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-58,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,235,"Attendance, Employee Record-1",200,OK,Users 1-58,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,229,0,0
1.61E+12,1163,Login page,200,OK,Users 1-59,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,12,0,3
1.61E+12,12,Login page-0,301,Moved Permanently,Users 1-59,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,12,0,3
1.61E+12,1150,Login page-1,200,OK,Users 1-59,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1147,0,685
1.61E+12,239,Employee List,200,OK,Users 1-58,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-58,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,235,Employee List-1,200,OK,Users 1-58,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,229,0,0
1.61E+12,252,"Admin, General Information",200,OK,Users 1-59,text,TRUE,,39447,350,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-59,text,TRUE,,663,175,3,3,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,248,"Admin, General Information-1",200,OK,Users 1-59,text,TRUE,,38784,175,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,240,0,0
1.61E+12,249,"Attendance, Employee Record",200,OK,Users 1-59,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,4,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-59,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,245,"Attendance, Employee Record-1",200,OK,Users 1-59,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,240,0,0
1.61E+12,1208,Login page,200,OK,Users 1-60,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,8,Login page-0,301,Moved Permanently,Users 1-60,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,1198,Login page-1,200,OK,Users 1-60,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1195,0,714
1.61E+12,254,Employee List,200,OK,Users 1-59,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,3,0,0
1.61E+12,3,Employee List-0,301,Moved Permanently,Users 1-59,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,3,0,0
1.61E+12,251,Employee List-1,200,OK,Users 1-59,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,244,0,0
1.61E+12,257,"Admin, General Information",200,OK,Users 1-60,text,TRUE,,39447,350,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-60,text,TRUE,,663,175,3,3,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,252,"Admin, General Information-1",200,OK,Users 1-60,text,TRUE,,38784,175,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,246,0,0
1.61E+12,1141,Login page,200,OK,Users 1-61,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,8,0,3
1.61E+12,8,Login page-0,301,Moved Permanently,Users 1-61,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,8,0,3
1.61E+12,1132,Login page-1,200,OK,Users 1-61,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1129,0,672
1.61E+12,273,"Attendance, Employee Record",200,OK,Users 1-60,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,6,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-60,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,265,"Attendance, Employee Record-1",200,OK,Users 1-60,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,260,0,0
1.61E+12,244,"Admin, General Information",200,OK,Users 1-61,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-61,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,239,"Admin, General Information-1",200,OK,Users 1-61,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,235,0,0
1.61E+12,288,Employee List,200,OK,Users 1-60,text,TRUE,,39423,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,5,Employee List-0,301,Moved Permanently,Users 1-60,text,TRUE,,639,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,283,Employee List-1,200,OK,Users 1-60,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,272,0,0
1.61E+12,249,"Attendance, Employee Record",200,OK,Users 1-61,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,4,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-61,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,245,"Attendance, Employee Record-1",200,OK,Users 1-61,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,240,0,0
1.61E+12,244,Employee List,200,OK,Users 1-61,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-61,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,240,Employee List-1,200,OK,Users 1-61,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,235,0,0
1.61E+12,1487,Login page,200,OK,Users 1-62,text,TRUE,,39366,268,3,3,https://qa.cilsy.id/symfony/web/index.php,17,0,5
1.61E+12,17,Login page-0,301,Moved Permanently,Users 1-62,text,TRUE,,581,134,3,3,http://qa.cilsy.id/symfony/web/index.php,17,0,5
1.61E+12,1469,Login page-1,200,OK,Users 1-62,text,TRUE,,38785,134,3,3,https://qa.cilsy.id/symfony/web/index.php,1465,0,869
1.61E+12,1124,Login page,200,OK,Users 1-63,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,12,0,7
1.61E+12,12,Login page-0,301,Moved Permanently,Users 1-63,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,12,0,7
1.61E+12,1111,Login page-1,200,OK,Users 1-63,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1106,0,671
1.61E+12,310,"Admin, General Information",200,OK,Users 1-62,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,6,0,0
1.61E+12,6,"Admin, General Information-0",301,Moved Permanently,Users 1-62,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,6,0,0
1.61E+12,304,"Admin, General Information-1",200,OK,Users 1-62,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,299,0,0
1.61E+12,244,"Admin, General Information",200,OK,Users 1-63,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,5,"Admin, General Information-0",301,Moved Permanently,Users 1-63,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,239,"Admin, General Information-1",200,OK,Users 1-63,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,233,0,0
1.61E+12,303,"Attendance, Employee Record",200,OK,Users 1-62,text,TRUE,,39429,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,4,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-62,text,TRUE,,645,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,299,"Attendance, Employee Record-1",200,OK,Users 1-62,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,294,0,0
1.61E+12,253,"Attendance, Employee Record",200,OK,Users 1-63,text,TRUE,,39429,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,20,0,0
1.61E+12,20,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-63,text,TRUE,,645,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,20,0,0
1.61E+12,233,"Attendance, Employee Record-1",200,OK,Users 1-63,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,227,0,0
1.61E+12,238,Employee List,200,OK,Users 1-63,text,TRUE,,39423,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,8,0,0
1.61E+12,8,Employee List-0,301,Moved Permanently,Users 1-63,text,TRUE,,639,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,8,0,0
1.61E+12,230,Employee List-1,200,OK,Users 1-63,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,227,0,0
1.61E+12,320,Employee List,200,OK,Users 1-62,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,5,Employee List-0,301,Moved Permanently,Users 1-62,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,315,Employee List-1,200,OK,Users 1-62,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,308,0,0
1.61E+12,1438,Login page,200,OK,Users 1-64,text,TRUE,,39366,268,3,3,https://qa.cilsy.id/symfony/web/index.php,34,0,16
1.61E+12,34,Login page-0,301,Moved Permanently,Users 1-64,text,TRUE,,581,134,3,3,http://qa.cilsy.id/symfony/web/index.php,34,0,16
1.61E+12,1403,Login page-1,200,OK,Users 1-64,text,TRUE,,38785,134,3,3,https://qa.cilsy.id/symfony/web/index.php,1402,0,843
1.61E+12,277,"Admin, General Information",200,OK,Users 1-64,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,5,"Admin, General Information-0",301,Moved Permanently,Users 1-64,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,272,"Admin, General Information-1",200,OK,Users 1-64,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,267,0,0
1.61E+12,298,"Attendance, Employee Record",200,OK,Users 1-64,text,TRUE,,39429,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,9,0,0
1.61E+12,10,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-64,text,TRUE,,645,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,9,0,0
1.61E+12,287,"Attendance, Employee Record-1",200,OK,Users 1-64,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,276,0,0
1.61E+12,1606,Login page,200,OK,Users 1-65,text,TRUE,,39366,268,5,5,https://qa.cilsy.id/symfony/web/index.php,7,0,3
1.61E+12,7,Login page-0,301,Moved Permanently,Users 1-65,text,TRUE,,581,134,5,5,http://qa.cilsy.id/symfony/web/index.php,7,0,3
1.61E+12,1598,Login page-1,200,OK,Users 1-65,text,TRUE,,38785,134,5,5,https://qa.cilsy.id/symfony/web/index.php,1595,0,957
1.61E+12,1149,Login page,200,OK,Users 1-66,text,TRUE,,39366,268,5,5,https://qa.cilsy.id/symfony/web/index.php,11,0,5
1.61E+12,11,Login page-0,301,Moved Permanently,Users 1-66,text,TRUE,,581,134,5,5,http://qa.cilsy.id/symfony/web/index.php,11,0,5
1.61E+12,1137,Login page-1,200,OK,Users 1-66,text,TRUE,,38785,134,5,5,https://qa.cilsy.id/symfony/web/index.php,1134,0,677
1.61E+12,280,Employee List,200,OK,Users 1-64,text,TRUE,,39423,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,5,Employee List-0,301,Moved Permanently,Users 1-64,text,TRUE,,639,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,275,Employee List-1,200,OK,Users 1-64,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,270,0,0
1.61E+12,251,"Admin, General Information",200,OK,Users 1-66,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,9,0,0
1.61E+12,9,"Admin, General Information-0",301,Moved Permanently,Users 1-66,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,9,0,0
1.61E+12,242,"Admin, General Information-1",200,OK,Users 1-66,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,237,0,0
1.61E+12,345,"Admin, General Information",200,OK,Users 1-65,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,6,"Admin, General Information-0",301,Moved Permanently,Users 1-65,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,339,"Admin, General Information-1",200,OK,Users 1-65,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,333,0,0
1.61E+12,245,"Attendance, Employee Record",200,OK,Users 1-66,text,TRUE,,39429,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,4,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-66,text,TRUE,,645,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,241,"Attendance, Employee Record-1",200,OK,Users 1-66,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,236,0,0
1.61E+12,1151,Login page,200,OK,Users 1-67,text,TRUE,,39366,268,5,5,https://qa.cilsy.id/symfony/web/index.php,13,0,4
1.61E+12,13,Login page-0,301,Moved Permanently,Users 1-67,text,TRUE,,581,134,5,5,http://qa.cilsy.id/symfony/web/index.php,13,0,4
1.61E+12,1137,Login page-1,200,OK,Users 1-67,text,TRUE,,38785,134,5,5,https://qa.cilsy.id/symfony/web/index.php,1136,0,693
1.61E+12,339,"Attendance, Employee Record",200,OK,Users 1-65,text,TRUE,,39429,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,4,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-65,text,TRUE,,645,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,335,"Attendance, Employee Record-1",200,OK,Users 1-65,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,330,0,0
1.61E+12,264,Employee List,200,OK,Users 1-66,text,TRUE,,39423,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,5,Employee List-0,301,Moved Permanently,Users 1-66,text,TRUE,,639,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,258,Employee List-1,200,OK,Users 1-66,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,254,0,0
1.61E+12,257,"Admin, General Information",200,OK,Users 1-67,text,TRUE,,39447,350,5,5,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,5,"Admin, General Information-0",301,Moved Permanently,Users 1-67,text,TRUE,,663,175,5,5,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,251,"Admin, General Information-1",200,OK,Users 1-67,text,TRUE,,38784,175,5,5,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,242,0,0
1.61E+12,1112,Login page,200,OK,Users 1-68,text,TRUE,,39366,268,5,5,https://qa.cilsy.id/symfony/web/index.php,15,0,5
1.61E+12,15,Login page-0,301,Moved Permanently,Users 1-68,text,TRUE,,581,134,5,5,http://qa.cilsy.id/symfony/web/index.php,15,0,5
1.61E+12,1096,Login page-1,200,OK,Users 1-68,text,TRUE,,38785,134,5,5,https://qa.cilsy.id/symfony/web/index.php,1095,0,650
1.61E+12,341,Employee List,200,OK,Users 1-65,text,TRUE,,39423,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-65,text,TRUE,,639,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,336,Employee List-1,200,OK,Users 1-65,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,329,0,0
1.61E+12,242,"Attendance, Employee Record",200,OK,Users 1-67,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,7,0,0
1.61E+12,7,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-67,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,7,0,0
1.61E+12,235,"Attendance, Employee Record-1",200,OK,Users 1-67,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,229,0,0
1.61E+12,247,"Admin, General Information",200,OK,Users 1-68,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,6,"Admin, General Information-0",301,Moved Permanently,Users 1-68,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,240,"Admin, General Information-1",200,OK,Users 1-68,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,239,0,0
1.61E+12,241,Employee List,200,OK,Users 1-67,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,5,Employee List-0,301,Moved Permanently,Users 1-67,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,236,Employee List-1,200,OK,Users 1-67,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,230,0,0
1.61E+12,238,"Attendance, Employee Record",200,OK,Users 1-68,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,4,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-68,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,234,"Attendance, Employee Record-1",200,OK,Users 1-68,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,229,0,0
1.61E+12,1247,Login page,200,OK,Users 1-69,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,8,Login page-0,301,Moved Permanently,Users 1-69,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,1238,Login page-1,200,OK,Users 1-69,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1236,0,741
1.61E+12,241,Employee List,200,OK,Users 1-68,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,6,Employee List-0,301,Moved Permanently,Users 1-68,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,235,Employee List-1,200,OK,Users 1-68,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,231,0,0
1.61E+12,264,"Admin, General Information",200,OK,Users 1-69,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-69,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,259,"Admin, General Information-1",200,OK,Users 1-69,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,254,0,0
1.61E+12,1170,Login page,200,OK,Users 1-70,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-70,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,1161,Login page-1,200,OK,Users 1-70,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1157,0,691
1.61E+12,275,"Attendance, Employee Record",200,OK,Users 1-69,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,6,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-69,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,268,"Attendance, Employee Record-1",200,OK,Users 1-69,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,262,0,0
1.61E+12,240,"Admin, General Information",200,OK,Users 1-70,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-70,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,236,"Admin, General Information-1",200,OK,Users 1-70,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,231,0,0
1.61E+12,263,Employee List,200,OK,Users 1-69,text,TRUE,,39423,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-69,text,TRUE,,639,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,259,Employee List-1,200,OK,Users 1-69,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,254,0,0
1.61E+12,1085,Login page,200,OK,Users 1-71,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,11,0,6
1.61E+12,12,Login page-0,301,Moved Permanently,Users 1-71,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,11,0,6
1.61E+12,1072,Login page-1,200,OK,Users 1-71,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1071,0,646
1.61E+12,238,"Attendance, Employee Record",200,OK,Users 1-70,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,5,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-70,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,233,"Attendance, Employee Record-1",200,OK,Users 1-70,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,230,0,0
1.61E+12,231,"Admin, General Information",200,OK,Users 1-71,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-71,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
